기준연월,시군구,시군구명,학교코드명,학생수계,수업교사총수,시도코드,지역,Cluster,유형_라벨,학교명,위도,경도,최종_종합_인프라_점수,접근성_점수(100만점),교육인프라_점수(100만점)
2024,0101,강남구,개원중학교,886,48,01,서울,1,A유형 (과밀/과부하),개원중학교,37.49163975,127.0714157,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,개포고등학교,704,55,01,서울,1,A유형 (과밀/과부하),개포고등학교,37.48495285,127.0594065,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,개포중학교,729,54,01,서울,1,A유형 (과밀/과부하),개포중학교,37.48078757,127.0616268,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,경기고등학교,1067,83,01,서울,1,A유형 (과밀/과부하),경기고등학교,37.51756454,127.0560755,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,경기여자고등학교,1153,86,01,서울,1,A유형 (과밀/과부하),경기여자고등학교,37.48691516,127.065453,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,구룡중학교,837,51,01,서울,1,A유형 (과밀/과부하),구룡중학교,37.48615258,127.056121,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,국립국악고등학교,437,41,01,서울,1,A유형 (과밀/과부하),국립국악고등학교,37.4762308,127.0514732,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,단국대학교부속소프트웨어고등학교,290,37,01,서울,0,C유형 (소멸위기),단국대학교부속소프트웨어고등학교,37.49562483,127.0577682,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,단국대학교사범대학부속고등학교,1150,74,01,서울,1,A유형 (과밀/과부하),단국대학교사범대학부속고등학교,37.49561749,127.0577682,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,단국대학교사범대학부속중학교,614,29,01,서울,0,C유형 (소멸위기),단국대학교사범대학부속중학교,37.49561749,127.0577682,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,대명중학교,1009,50,01,서울,1,A유형 (과밀/과부하),대명중학교,35.83308922,128.5767451,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,대왕중학교,889,49,01,서울,1,A유형 (과밀/과부하),대왕중학교,37.48346033,127.0873381,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,대진디자인고등학교,444,64,01,서울,1,A유형 (과밀/과부하),대진디자인고등학교,37.49042815,127.0959793,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,대청중학교,1086,56,01,서울,1,A유형 (과밀/과부하),대청중학교,35.2333144,129.2128169,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,대치중학교,553,43,01,서울,1,A유형 (과밀/과부하),대치중학교,37.48457751,127.0470652,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,도곡중학교,760,45,01,서울,1,A유형 (과밀/과부하),도곡중학교,36.98922145,126.8487617,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,봉은중학교,274,26,01,서울,0,C유형 (소멸위기),봉은중학교,37.51897667,127.0623894,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울개원초등학교,868,36,01,서울,1,A유형 (과밀/과부하),서울개원초등학교,37.48161842,127.0587363,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울개일초등학교,967,40,01,서울,1,A유형 (과밀/과부하),서울개일초등학교,37.48621414,127.0577406,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울개포초등학교,903,49,01,서울,1,A유형 (과밀/과부하),서울개포초등학교,37.48662512,127.070767,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울개현초등학교,561,26,01,서울,0,C유형 (소멸위기),서울개현초등학교,37.48078757,127.0616268,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울구룡초등학교,628,41,01,서울,1,A유형 (과밀/과부하),서울구룡초등학교,37.48119739,127.0517714,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울논현초등학교,227,18,01,서울,0,C유형 (소멸위기),서울논현초등학교,37.5084232,127.0262229,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대곡초등학교,1244,53,01,서울,1,A유형 (과밀/과부하),서울대곡초등학교,37.49471064,127.0650265,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대도초등학교,2038,74,01,서울,1,A유형 (과밀/과부하),서울대도초등학교,37.49260076,127.0533774,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대모초등학교,827,41,01,서울,1,A유형 (과밀/과부하),서울대모초등학교,37.48059845,127.0859938,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대왕초등학교,499,37,01,서울,1,A유형 (과밀/과부하),서울대왕초등학교,37.46462117,127.1055912,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대진초등학교,219,18,01,서울,0,C유형 (소멸위기),서울대진초등학교,37.49701211,127.0780425,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대청초등학교,92,14,01,서울,0,C유형 (소멸위기),서울대청초등학교,37.4931481,127.0877673,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대치초등학교,1525,58,01,서울,1,A유형 (과밀/과부하),서울대치초등학교,37.49127807,127.0621964,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울대현초등학교,1117,48,01,서울,1,A유형 (과밀/과부하),서울대현초등학교,37.50372159,127.0635654,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울도곡초등학교,860,46,01,서울,1,A유형 (과밀/과부하),서울도곡초등학교,37.49951141,127.0544655,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울도성초등학교,1759,72,01,서울,1,A유형 (과밀/과부하),서울도성초등학교,37.50146201,127.0488722,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울로봇고등학교,399,68,01,서울,1,A유형 (과밀/과부하),서울로봇고등학교,37.48073174,127.0845761,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울봉은초등학교,409,25,01,서울,0,C유형 (소멸위기),서울봉은초등학교,37.52008269,127.0609329,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울삼릉초등학교,486,26,01,서울,0,C유형 (소멸위기),서울삼릉초등학교,37.51325992,127.0469495,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울세명초등학교,760,49,01,서울,1,A유형 (과밀/과부하),서울세명초등학교,37.4688571,127.0910759,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울세종고등학교,561,49,01,서울,1,A유형 (과밀/과부하),서울세종고등학교,37.49038935,127.1027968,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울수서초등학교,126,17,01,서울,0,C유형 (소멸위기),서울수서초등학교,37.49115148,127.1015496,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울신구초등학교,443,27,01,서울,0,C유형 (소멸위기),서울신구초등학교,37.52336057,127.0239924,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울압구정초등학교,826,43,01,서울,1,A유형 (과밀/과부하),서울압구정초등학교,37.53173911,127.0308441,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울양전초등학교,329,24,01,서울,0,C유형 (소멸위기),서울양전초등학교,37.49028284,127.0694253,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울언북초등학교,1539,75,01,서울,1,A유형 (과밀/과부하),서울언북초등학교,37.52012517,127.0447158,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울언주초등학교,1370,65,01,서울,1,A유형 (과밀/과부하),서울언주초등학교,37.486322,127.036793,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울역삼초등학교,311,21,01,서울,0,C유형 (소멸위기),서울역삼초등학교,37.49316528,127.0326527,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울영희초등학교,264,18,01,서울,0,C유형 (소멸위기),서울영희초등학교,37.4923004,127.0811328,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울왕북초등학교,815,43,01,서울,1,A유형 (과밀/과부하),서울왕북초등학교,37.48632828,127.0860547,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울율현초등학교,898,54,01,서울,1,A유형 (과밀/과부하),서울율현초등학교,37.47451551,127.1082848,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울일원초등학교,1381,61,01,서울,1,A유형 (과밀/과부하),서울일원초등학교,37.48978808,127.0763669,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울자곡초등학교,600,34,01,서울,1,A유형 (과밀/과부하),서울자곡초등학교,37.47219072,127.0996665,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울청담초등학교,462,25,01,서울,0,C유형 (소멸위기),서울청담초등학교,37.52828187,127.045153,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울포이초등학교,455,29,01,서울,0,C유형 (소멸위기),서울포이초등학교,37.47591562,127.0525106,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,서울학동초등학교,431,24,01,서울,0,C유형 (소멸위기),서울학동초등학교,37.51226106,127.0395978,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,세곡중학교,1070,74,01,서울,1,A유형 (과밀/과부하),세곡중학교,37.47198073,127.0918862,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,수도전기공업고등학교,530,84,01,서울,1,A유형 (과밀/과부하),수도전기공업고등학교,37.48493754,127.0644787,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,수서중학교,541,46,01,서울,1,A유형 (과밀/과부하),수서중학교,37.49120377,127.1023799,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,숙명여자고등학교,1228,84,01,서울,1,A유형 (과밀/과부하),숙명여자고등학교,37.49147536,127.0526126,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,숙명여자중학교,910,55,01,서울,1,A유형 (과밀/과부하),숙명여자중학교,37.49147536,127.0526126,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,신구중학교,260,28,01,서울,0,C유형 (소멸위기),신구중학교,37.52744229,127.0316727,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,신사중학교,340,30,01,서울,0,C유형 (소멸위기),신사중학교,37.52469784,127.0211914,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,압구정고등학교,531,57,01,서울,1,A유형 (과밀/과부하),압구정고등학교,37.53113395,127.0327116,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,압구정중학교,393,30,01,서울,0,C유형 (소멸위기),압구정중학교,37.53024224,127.0330027,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,언북중학교,315,27,01,서울,0,C유형 (소멸위기),언북중학교,37.51942855,127.0331263,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,언주중학교,959,53,01,서울,1,A유형 (과밀/과부하),언주중학교,37.51465316,127.0466832,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,역삼중학교,1185,64,01,서울,1,A유형 (과밀/과부하),역삼중학교,37.49593388,127.0488444,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,영동고등학교,776,67,01,서울,1,A유형 (과밀/과부하),영동고등학교,37.52138901,127.0437393,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,은광여자고등학교,747,57,01,서울,1,A유형 (과밀/과부하),은광여자고등학교,37.48837857,127.0352324,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,은성중학교,484,27,01,서울,0,C유형 (소멸위기),은성중학교,37.48837857,127.0352324,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,중동고등학교,1083,74,01,서울,1,A유형 (과밀/과부하),중동고등학교,37.49371459,127.0809122,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,중동중학교,951,51,01,서울,1,A유형 (과밀/과부하),중동중학교,37.48851679,127.078612,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,중산고등학교,956,68,01,서울,1,A유형 (과밀/과부하),중산고등학교,37.69694847,126.7825931,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,중앙대학교사범대학부속고등학교,1063,69,01,서울,1,A유형 (과밀/과부하),중앙대학교사범대학부속고등학교,37.4919059,127.0521116,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,진선여자고등학교,934,62,01,서울,1,A유형 (과밀/과부하),진선여자고등학교,37.50230289,127.0482866,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,진선여자중학교,994,51,01,서울,1,A유형 (과밀/과부하),진선여자중학교,37.50232303,127.0482866,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,청담고등학교,463,57,01,서울,1,A유형 (과밀/과부하),청담고등학교,36.96221527,127.0624303,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,청담중학교,348,27,01,서울,0,C유형 (소멸위기),청담중학교,36.96248605,127.0631038,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,풍문고등학교,945,66,01,서울,1,A유형 (과밀/과부하),풍문고등학교,37.47135959,127.0999634,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,현대고등학교,1061,75,01,서울,1,A유형 (과밀/과부하),현대고등학교,37.5254805,127.0223773,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,휘문고등학교,1243,70,01,서울,1,A유형 (과밀/과부하),휘문고등학교,37.50528945,127.0619939,56.15666666666667,70.14693877551021,58.333333333333336
2024,0101,강남구,휘문중학교,815,39,01,서울,1,A유형 (과밀/과부하),휘문중학교,37.50528945,127.0619841,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,강동고등학교,731,53,01,서울,1,A유형 (과밀/과부하),강동고등학교,35.63246982,129.4351503,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,강동중학교,577,47,01,서울,1,A유형 (과밀/과부하),강동중학교,35.86694911,128.729474,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,강명중학교,753,49,01,서울,1,A유형 (과밀/과부하),강명중학교,37.5554045,127.1750136,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,강빛중학교,312,25,01,서울,0,C유형 (소멸위기),강빛중학교,37.57434332,127.1707749,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,강일고등학교,600,51,01,서울,1,A유형 (과밀/과부하),강일고등학교,37.5638281,127.1779035,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,강일중학교,675,42,01,서울,1,A유형 (과밀/과부하),강일중학교,37.5553497,127.1382586,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,고덕중학교,1428,92,01,서울,1,A유형 (과밀/과부하),고덕중학교,36.74449194,126.6987447,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,광문고등학교,1179,76,01,서울,1,A유형 (과밀/과부하),광문고등학교,37.46462137,126.8495912,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,동북고등학교,896,69,01,서울,1,A유형 (과밀/과부하),동북고등학교,37.52024061,127.1394507,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,동북중학교,230,31,01,서울,0,C유형 (소멸위기),동북중학교,37.52024061,127.1394507,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,동신중학교,435,39,01,서울,0,C유형 (소멸위기),동신중학교,36.3202964,127.4595324,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,둔촌고등학교,691,62,01,서울,1,A유형 (과밀/과부하),둔촌고등학교,37.53143258,127.1438087,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,둔촌중학교,249,23,01,서울,0,C유형 (소멸위기),둔촌중학교,37.53083609,127.1463317,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,명일여자고등학교,585,57,01,서울,1,A유형 (과밀/과부하),명일여자고등학교,37.54977633,127.1495815,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,명일중학교,1039,63,01,서울,1,A유형 (과밀/과부하),명일중학교,37.55759545,127.1472905,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,배재고등학교,1283,78,01,서울,1,A유형 (과밀/과부하),배재고등학교,37.55505939,127.1502473,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,배재중학교,850,43,01,서울,1,A유형 (과밀/과부하),배재중학교,37.55505939,127.1502473,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,상일미디어고등학교,571,67,01,서울,1,A유형 (과밀/과부하),상일미디어고등학교,37.54858748,127.1708235,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,상일여자고등학교,806,64,01,서울,1,A유형 (과밀/과부하),상일여자고등학교,35.15878307,126.8644416,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,상일중학교,515,30,01,서울,0,C유형 (소멸위기),상일중학교,37.50165479,126.7513843,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울강덕초등학교,1200,61,01,서울,1,A유형 (과밀/과부하),서울강덕초등학교,37.55954748,127.1604836,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울강동초등학교,514,31,01,서울,0,C유형 (소멸위기),서울강동초등학교,37.5463638,127.1301872,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울강명초등학교,558,36,01,서울,1,A유형 (과밀/과부하),서울강명초등학교,37.55470604,127.1733624,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울강빛초등학교,879,38,01,서울,1,A유형 (과밀/과부하),서울강빛초등학교,37.57432025,127.1707749,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울강솔초등학교,556,32,01,서울,0,C유형 (소멸위기),서울강솔초등학교,37.56186962,127.1802671,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울강일초등학교,609,37,01,서울,1,A유형 (과밀/과부하),서울강일초등학교,37.56525568,127.1772858,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울고덕초등학교,612,33,01,서울,1,A유형 (과밀/과부하),서울고덕초등학교,37.56129361,127.1660799,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울고명초등학교,807,40,01,서울,1,A유형 (과밀/과부하),서울고명초등학교,37.55297253,127.1474362,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울고일초등학교,1900,83,01,서울,1,A유형 (과밀/과부하),서울고일초등학교,37.55154262,127.1694101,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울고현초등학교,1352,66,01,서울,1,A유형 (과밀/과부하),서울고현초등학교,37.55405326,127.1658598,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울길동초등학교,679,41,01,서울,1,A유형 (과밀/과부하),서울길동초등학교,37.5385062,127.1449729,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울대명초등학교,743,40,01,서울,1,A유형 (과밀/과부하),서울대명초등학교,37.54766615,127.1532897,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울명덕초등학교,1710,72,01,서울,1,A유형 (과밀/과부하),서울명덕초등학교,37.55676233,127.1450815,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울명원초등학교,711,39,01,서울,1,A유형 (과밀/과부하),서울명원초등학교,37.55128785,127.1505002,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울명일초등학교,969,53,01,서울,1,A유형 (과밀/과부하),서울명일초등학교,37.5545536,127.1425911,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울묘곡초등학교,1388,73,01,서울,1,A유형 (과밀/과부하),서울묘곡초등학교,37.55871279,127.1530934,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울상일초등학교,161,14,01,서울,0,C유형 (소멸위기),서울상일초등학교,37.54757217,127.1726635,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울선린초등학교,415,31,01,서울,0,C유형 (소멸위기),서울선린초등학교,37.52976012,127.145594,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울선사초등학교,523,33,01,서울,0,C유형 (소멸위기),서울선사초등학교,37.55584691,127.128196,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울성내초등학교,781,50,01,서울,1,A유형 (과밀/과부하),서울성내초등학교,37.53135786,127.1225001,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울성일초등학교,993,58,01,서울,1,A유형 (과밀/과부하),서울성일초등학교,37.52970924,127.1284083,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울신명초등학교,404,33,01,서울,0,C유형 (소멸위기),서울신명초등학교,37.54092685,127.1499791,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울신암초등학교,672,41,01,서울,1,A유형 (과밀/과부하),서울신암초등학교,37.55002367,127.1244044,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울천동초등학교,724,43,01,서울,1,A유형 (과밀/과부하),서울천동초등학교,37.5410159,127.1378287,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울천일초등학교,256,21,01,서울,0,C유형 (소멸위기),서울천일초등학교,37.54436122,127.1334367,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울천호초등학교,613,39,01,서울,1,A유형 (과밀/과부하),서울천호초등학교,37.54771897,127.1365923,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울컨벤션고등학교,581,60,01,서울,1,A유형 (과밀/과부하),서울컨벤션고등학교,37.5592845,127.1580303,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,서울한산초등학교,661,40,01,서울,1,A유형 (과밀/과부하),서울한산초등학교,37.52869458,127.141077,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,선사고등학교,675,50,01,서울,1,A유형 (과밀/과부하),선사고등학교,37.55631588,127.1357998,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,성내중학교,481,42,01,서울,1,A유형 (과밀/과부하),성내중학교,35.54309223,126.7444702,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,성덕고등학교,715,53,01,서울,1,A유형 (과밀/과부하),성덕고등학교,35.19585015,126.8174891,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,성덕여자중학교,472,42,01,서울,1,A유형 (과밀/과부하),성덕여자중학교,37.54996367,127.1419039,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,신명중학교,494,43,01,서울,1,A유형 (과밀/과부하),신명중학교,37.08806988,127.910885,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,신암중학교,524,39,01,서울,1,A유형 (과밀/과부하),신암중학교,36.74013029,126.812764,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,천일중학교,486,41,01,서울,1,A유형 (과밀/과부하),천일중학교,37.54590987,127.1276362,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,천호중학교,458,36,01,서울,0,C유형 (소멸위기),천호중학교,37.54651926,127.139698,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,한산중학교,320,30,01,서울,0,C유형 (소멸위기),한산중학교,34.76826614,128.5076295,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,한영고등학교,1202,79,01,서울,1,A유형 (과밀/과부하),한영고등학교,34.75371344,127.714897,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,한영외국어고등학교,692,57,01,서울,1,A유형 (과밀/과부하),한영외국어고등학교,37.54914056,127.1577731,56.15666666666667,70.14693877551021,58.333333333333336
2024,0102,강동구,한영중학교,734,40,01,서울,1,A유형 (과밀/과부하),한영중학교,37.54914056,127.1577731,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,강북중학교,353,30,01,서울,0,C유형 (소멸위기),강북중학교,35.93870319,128.5648604,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,번동중학교,481,36,01,서울,0,C유형 (소멸위기),번동중학교,37.63244533,127.0362077,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,삼각산고등학교,627,57,01,서울,1,A유형 (과밀/과부하),삼각산고등학교,37.61628573,127.0201333,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,삼각산중학교,998,65,01,서울,1,A유형 (과밀/과부하),삼각산중학교,37.61614897,127.0145684,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서라벌중학교,282,23,01,서울,0,C유형 (소멸위기),서라벌중학교,37.65698403,127.0114883,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울미양초등학교,406,29,01,서울,0,C유형 (소멸위기),서울미양초등학교,37.62153242,127.0141334,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울번동초등학교,455,30,01,서울,0,C유형 (소멸위기),서울번동초등학교,37.62900012,127.0400394,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울삼각산초등학교,956,52,01,서울,1,A유형 (과밀/과부하),서울삼각산초등학교,37.61614897,127.0145684,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울삼양초등학교,408,31,01,서울,0,C유형 (소멸위기),서울삼양초등학교,37.62329558,127.0161491,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울송중초등학교,694,43,01,서울,1,A유형 (과밀/과부하),서울송중초등학교,37.61700008,127.0314657,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울송천초등학교,466,29,01,서울,0,C유형 (소멸위기),서울송천초등학교,37.6149052,127.0237354,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울수송초등학교,506,33,01,서울,0,C유형 (소멸위기),서울수송초등학교,37.63732397,127.0332067,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울수유초등학교,553,34,01,서울,1,A유형 (과밀/과부하),서울수유초등학교,37.63124966,127.0202924,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울오현초등학교,265,19,01,서울,0,C유형 (소멸위기),서울오현초등학교,37.62341912,127.0465761,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울우이초등학교,988,57,01,서울,1,A유형 (과밀/과부하),서울우이초등학교,37.63865468,127.0148822,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울유현초등학교,284,21,01,서울,0,C유형 (소멸위기),서울유현초등학교,37.63234717,127.011421,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울인수초등학교,636,38,01,서울,1,A유형 (과밀/과부하),서울인수초등학교,37.64305053,127.0091358,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,서울화계초등학교,565,36,01,서울,1,A유형 (과밀/과부하),서울화계초등학교,37.62388498,127.0297162,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,성암국제무역고등학교,324,41,01,서울,0,C유형 (소멸위기),성암국제무역고등학교,37.62041353,127.0239059,56.15666666666667,70.14693877551021,58.333333333333336
2024,0103,강북구,성암여자중학교,370,30,01,서울,0,C유형 (소멸위기),성암여자중학교,37.62041353,127.0239059,56.15666666666667,70.14693877551021,58.333333333333336
